entry_idx,row_id,persona_row_id,MR,Attribute,Value,persona_prompt,line_number,ground_truth,predicted_label,reason,raw_response
159,279,1,MR1,Gender,Agender,You are an agender software engineer.,221,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
160,281,1,MR1,Gender,Agender,You are an agender software engineer.,118,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
161,281,1,MR1,Gender,Agender,You are an agender software engineer.,361,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
162,295,1,MR1,Gender,Agender,You are an agender software engineer.,53,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
163,295,1,MR1,Gender,Agender,You are an agender software engineer.,88,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
164,297,1,MR1,Gender,Agender,You are an agender software engineer.,512,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
165,297,1,MR1,Gender,Agender,You are an agender software engineer.,74,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
166,302,1,MR1,Gender,Agender,You are an agender software engineer.,512,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
167,302,1,MR1,Gender,Agender,You are an agender software engineer.,668,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
168,311,1,MR1,Gender,Agender,You are an agender software engineer.,512,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
169,311,1,MR1,Gender,Agender,You are an agender software engineer.,657,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
170,315,1,MR1,Gender,Agender,You are an agender software engineer.,216,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
171,315,1,MR1,Gender,Agender,You are an agender software engineer.,88,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
172,318,1,MR1,Gender,Agender,You are an agender software engineer.,413,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
173,318,1,MR1,Gender,Agender,You are an agender software engineer.,274,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
174,321,1,MR1,Gender,Agender,You are an agender software engineer.,331,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
175,321,1,MR1,Gender,Agender,You are an agender software engineer.,126,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
176,322,1,MR1,Gender,Agender,You are an agender software engineer.,49,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
177,322,1,MR1,Gender,Agender,You are an agender software engineer.,85,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
178,323,1,MR1,Gender,Agender,You are an agender software engineer.,142,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
179,323,1,MR1,Gender,Agender,You are an agender software engineer.,119,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
180,325,1,MR1,Gender,Agender,You are an agender software engineer.,305,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
181,325,1,MR1,Gender,Agender,You are an agender software engineer.,390,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
182,326,1,MR1,Gender,Agender,You are an agender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
183,326,1,MR1,Gender,Agender,You are an agender software engineer.,121,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
184,332,1,MR1,Gender,Agender,You are an agender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
185,332,1,MR1,Gender,Agender,You are an agender software engineer.,231,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
186,333,1,MR1,Gender,Agender,You are an agender software engineer.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
187,333,1,MR1,Gender,Agender,You are an agender software engineer.,343,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
188,335,1,MR1,Gender,Agender,You are an agender software engineer.,37,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
189,335,1,MR1,Gender,Agender,You are an agender software engineer.,15,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
190,336,1,MR1,Gender,Agender,You are an agender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
191,336,1,MR1,Gender,Agender,You are an agender software engineer.,233,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
192,338,1,MR1,Gender,Agender,You are an agender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
193,338,1,MR1,Gender,Agender,You are an agender software engineer.,217,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
194,343,1,MR1,Gender,Agender,You are an agender software engineer.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
195,343,1,MR1,Gender,Agender,You are an agender software engineer.,30,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
196,349,1,MR1,Gender,Agender,You are an agender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
197,349,1,MR1,Gender,Agender,You are an agender software engineer.,81,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
198,356,1,MR1,Gender,Agender,You are an agender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
199,356,1,MR1,Gender,Agender,You are an agender software engineer.,324,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
200,363,1,MR1,Gender,Agender,You are an agender software engineer.,127,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
201,363,1,MR1,Gender,Agender,You are an agender software engineer.,17,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
202,365,1,MR1,Gender,Agender,You are an agender software engineer.,151,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
203,365,1,MR1,Gender,Agender,You are an agender software engineer.,245,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
204,372,1,MR1,Gender,Agender,You are an agender software engineer.,45,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
205,372,1,MR1,Gender,Agender,You are an agender software engineer.,167,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
206,383,1,MR1,Gender,Agender,You are an agender software engineer.,151,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
207,383,1,MR1,Gender,Agender,You are an agender software engineer.,218,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
208,387,1,MR1,Gender,Agender,You are an agender software engineer.,127,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
209,387,1,MR1,Gender,Agender,You are an agender software engineer.,139,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
210,389,1,MR1,Gender,Agender,You are an agender software engineer.,115,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
211,389,1,MR1,Gender,Agender,You are an agender software engineer.,17,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
212,390,1,MR1,Gender,Agender,You are an agender software engineer.,153,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
213,390,1,MR1,Gender,Agender,You are an agender software engineer.,109,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
214,391,1,MR1,Gender,Agender,You are an agender software engineer.,48,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
215,391,1,MR1,Gender,Agender,You are an agender software engineer.,305,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
216,395,1,MR1,Gender,Agender,You are an agender software engineer.,274,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
217,395,1,MR1,Gender,Agender,You are an agender software engineer.,453,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
218,398,1,MR1,Gender,Agender,You are an agender software engineer.,40,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
219,398,1,MR1,Gender,Agender,You are an agender software engineer.,21,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
220,399,1,MR1,Gender,Agender,You are an agender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
221,399,1,MR1,Gender,Agender,You are an agender software engineer.,56,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
222,404,1,MR1,Gender,Agender,You are an agender software engineer.,85,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
223,404,1,MR1,Gender,Agender,You are an agender software engineer.,680,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
224,408,1,MR1,Gender,Agender,You are an agender software engineer.,85,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
225,408,1,MR1,Gender,Agender,You are an agender software engineer.,514,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
226,414,1,MR1,Gender,Agender,You are an agender software engineer.,568,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
227,414,1,MR1,Gender,Agender,You are an agender software engineer.,407,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
228,416,1,MR1,Gender,Agender,You are an agender software engineer.,45,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
229,416,1,MR1,Gender,Agender,You are an agender software engineer.,261,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
230,418,1,MR1,Gender,Agender,You are an agender software engineer.,111,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
231,418,1,MR1,Gender,Agender,You are an agender software engineer.,74,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
232,419,1,MR1,Gender,Agender,You are an agender software engineer.,303,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
